ID,label,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
8002,retained,43,60.19398077,1522,38,0,5998.993021,488.4589337,30,20,iPhone
13210,retained,7,66.04473903,1867,0,2,5999.062773,910.228365,28,27,Android
10207,retained,23,122.3284275,1885,19,3,5999.476713,1250.417035,8,4,Android
11842,retained,68,96.90609048,1971,169,55,6000.940167,913.865878,25,25,Android
4783,retained,54,112.9059805,1808,22,7,6001.724703,2231.686926,28,19,iPhone
9305,retained,4,301.9271211,2718,42,0,6003.202278,994.6623283,18,18,Android
8158,retained,18,80.14019995,2239,0,49,6004.555559,814.463974,16,12,iPhone
5384,churned,157,564.6773239,799,0,0,6006.271083,1002.284146,20,13,iPhone
5519,retained,114,169.5584626,1742,420,4,6008.309155,3817.753838,19,19,Android
3490,retained,28,240.0690484,758,1,70,6008.331433,1019.817604,26,17,iPhone
9470,retained,127,176.6657555,846,73,62,6010.468421,4034.642519,29,25,Android
8598,retained,12,214.5716059,2387,0,0,6011.884158,2122.40416,22,17,Android
4591,retained,41,89.71776158,1041,0,0,6012.766434,4322.260227,31,29,iPhone
10117,retained,148,176.3779191,1366,416,0,6013.356152,249.1396722,17,17,iPhone
14901,retained,134,208.2639172,1003,0,0,6015.008453,1810.321833,29,23,iPhone
2115,retained,50,146.5232827,1613,0,0,6017.731817,2981.271147,2,2,iPhone
4466,retained,184,694.0927925,3442,0,74,6018.714737,4941.669353,24,20,Android
9270,retained,129,369.362588,1062,153,0,6019.174513,3737.397248,18,10,Android
12093,churned,153,250.6975404,1595,12,0,6019.618735,4554.133886,12,12,Android
9335,retained,9,127.9016085,2572,849,0,6020.929134,4352.622617,29,25,Android
3381,retained,92,279.5617397,3175,15,43,6021.932899,4483.134537,17,10,Android
10581,retained,108,117.6840988,3396,236,49,6025.591125,3329.046736,11,11,Android
13832,churned,113,135.575632,2969,446,77,6026.103646,3052.77992,2,2,iPhone
9921,retained,80,149.6370225,2105,0,12,6027.708373,1133.191127,8,6,Android
11034,retained,38,114.4949479,1122,24,36,6027.845806,3332.780865,5,5,iPhone
3280,retained,49,672.8640931,1491,29,9,6027.881364,4271.430487,9,6,iPhone
6993,churned,30,320.9403416,2484,0,9,6028.291617,3636.413834,16,14,Android
6641,retained,103,254.1443376,2975,73,7,6028.775624,4563.501755,14,14,Android
12102,retained,35,377.4273393,2978,205,77,6028.786997,4364.445337,11,9,Android
14922,retained,99,211.3762499,2417,118,0,6029.245345,1794.449356,1,1,iPhone
14998,retained,58,353.4197971,3383,13,51,6030.498773,3042.436423,14,13,iPhone
2915,retained,194,258.4661248,1370,0,27,6031.304582,366.1478248,22,16,iPhone
2640,retained,51,276.3079955,1031,0,20,6032.723617,2580.916073,8,8,Android
651,retained,34,95.83409124,2974,0,4,6033.438729,1580.205361,9,9,iPhone
14282,churned,45,132.7059061,2916,225,0,6033.896271,1656.932059,16,10,Android
12043,retained,149,202.6054562,817,126,88,6034.081234,1329.524053,10,3,Android
14373,retained,149,916.156258,1618,0,97,6037.221721,419.1144124,18,14,Android
1563,retained,36,156.9802312,2509,288,0,6037.371862,3675.546151,19,12,iPhone
3631,retained,7,93.7234969,2500,211,7,6040.817292,2835.828725,28,21,Android
1078,retained,115,202.0749852,952,148,27,6043.184528,1310.75861,10,6,iPhone
9,churned,68,244.8021148,2997,72,0,6043.460295,2341.838528,7,3,iPhone
2843,retained,81,177.5221446,2392,156,7,6044.850996,3649.680063,16,10,Android
1543,churned,5,140.1478212,1945,274,28,6045.442455,2946.889288,21,18,iPhone
14490,retained,102,144.9903305,3104,125,0,6046.763702,1560.437787,20,15,iPhone
5053,retained,21,240.9731889,2279,267,0,6046.830142,3283.276083,15,15,Android
10159,retained,28,134.9252183,1233,32,2,6051.315994,1844.007975,8,2,iPhone
12685,churned,75,134.3404361,3024,81,33,6051.732291,172.2319595,8,8,Android
9448,retained,27,169.9283761,2071,60,0,6052.91735,4991.928661,19,11,Android
14401,retained,90,183.4262154,1454,376,237,6053.07008,2032.456024,16,16,Android
4947,retained,92,119.3164793,1784,223,11,6054.732781,2345.553432,23,14,iPhone
8325,churned,117,206.3057473,3094,0,24,6056.370008,2127.334923,8,5,iPhone
2353,retained,53,174.1759365,1816,37,0,6059.126253,4749.158438,29,21,iPhone
11715,retained,51,181.5628399,2651,85,134,6059.502769,643.2544937,9,7,iPhone
2053,retained,155,286.5409953,2443,0,145,6063.540404,3713.999723,6,6,iPhone
3331,retained,32,159.2607185,3075,82,0,6064.025699,3021.202097,22,14,Android
8312,retained,30,254.3058838,2021,169,30,6065.902391,478.5585274,25,21,iPhone
2277,retained,50,125.6145791,1379,437,0,6065.99831,4025.995996,1,1,iPhone
617,retained,34,101.3880483,2356,77,14,6067.102337,1913.940102,21,17,Android
1443,retained,43,314.1735307,1814,0,0,6067.148808,4016.833178,15,14,iPhone
488,churned,59,491.876538,3268,0,0,6067.464428,944.2746253,8,8,iPhone
9207,retained,276,415.4188704,1476,0,4,6067.685824,3665.380791,23,15,iPhone
13581,retained,49,188.8087187,1667,0,9,6073.479029,1434.764629,19,19,iPhone
2242,retained,93,316.5371345,1592,153,49,6074.7963,634.7364022,12,7,Android
4508,retained,32,143.8181855,3036,18,66,6075.451203,4432.018299,22,17,Android
8803,retained,88,100.9588907,3491,208,0,6075.808778,2536.627418,17,12,iPhone
11946,retained,43,58.92962299,748,0,208,6075.863569,1724.154227,22,13,iPhone
10218,churned,45,118.2039748,2301,103,88,6077.250388,4526.296503,3,3,Android
13385,retained,16,352.9557055,2831,533,38,6078.386441,4119.136536,5,5,iPhone
6444,retained,19,146.5566242,1347,179,8,6080.536001,2382.063657,31,21,iPhone
12275,retained,176,176.9013706,1373,449,38,6081.169656,2592.433929,13,9,iPhone
12758,retained,4,314.9795232,2165,179,0,6082.951591,3040.806541,17,17,iPhone
4248,retained,4,211.4649333,999,0,40,6085.075243,2914.607423,13,11,iPhone
6308,retained,8,197.6946625,3292,81,121,6085.45054,3681.644214,26,26,Android
14716,retained,79,383.4278996,1877,4,78,6085.51671,3226.096369,9,9,Android
5770,churned,104,110.262644,1135,123,0,6085.678878,2227.013495,14,9,iPhone
13955,retained,9,68.02334818,2970,131,0,6093.250877,1156.370619,7,5,Android
11924,retained,114,317.4060229,2695,213,0,6093.656505,3530.056288,21,19,iPhone
9660,churned,38,319.8106351,1172,252,0,6095.595339,4595.900401,25,20,iPhone
10985,retained,12,61.78370519,2253,185,0,6095.840975,2084.639734,17,14,Android
7088,churned,7,109.1917474,2757,2,0,6097.500837,4681.30486,7,5,iPhone
10699,retained,76,119.2930475,2212,123,0,6098.388028,1997.781868,20,20,Android
2525,retained,13,415.5099042,1138,26,0,6099.301215,2787.874161,4,2,Android
5877,retained,208,286.2234113,3445,4,29,6101.434942,2215.226812,30,25,iPhone
10842,retained,103,281.6598442,2779,215,0,6104.709852,965.5963606,2,2,iPhone
3417,retained,5,250.6107035,832,43,33,6106.587421,1881.489591,17,14,iPhone
13796,retained,182,236.5476905,3112,327,0,6106.857447,1433.122158,30,28,iPhone
8299,retained,71,310.5920128,1084,0,0,6108.844776,2453.811064,25,17,iPhone
5845,retained,53,129.2108585,2385,65,0,6115.628215,1410.076146,10,4,Android
11556,retained,47,144.7564183,3468,0,28,6117.999465,3993.833801,22,13,iPhone
5545,retained,9,88.97360495,1821,0,4,6120.173423,2317.670836,11,11,iPhone
1518,retained,123,414.3637912,957,87,22,6121.196247,3573.876247,30,23,iPhone
10027,retained,6,82.30594902,2150,102,0,6121.519878,1387.368182,25,19,iPhone
12358,retained,84,152.1531213,2029,231,0,6122.458322,3083.953194,25,25,iPhone
13909,retained,191,412.8764929,2704,109,62,6123.031388,4478.333314,15,13,iPhone
11706,retained,46,199.1419481,2157,172,0,6126.824574,3483.700393,31,23,iPhone
12435,retained,76,230.679766,1600,195,0,6128.725045,2865.302908,19,12,iPhone
501,retained,213,280.3858883,3016,118,0,6128.752382,1351.931551,25,17,iPhone
1589,retained,5,118.9525478,2861,212,0,6130.316572,1506.231514,20,20,iPhone
6667,retained,108,169.4268992,2506,21,0,6132.328876,1950.251822,24,22,iPhone
12407,retained,134,167.2267557,1573,27,0,6132.644259,3603.89878,7,7,iPhone
1882,retained,52,249.22795,2739,54,75,6133.163815,1597.915274,17,9,iPhone
271,retained,52,127.2898283,1672,714,0,6134.963884,4409.821166,27,17,iPhone
12978,retained,35,79.93071041,2122,136,0,6135.402208,572.3678336,20,11,iPhone
12002,retained,36,59.05576326,3491,62,0,6135.706733,1262.175081,6,6,iPhone
7205,retained,73,74.19522628,1180,117,0,6135.853043,1299.50705,15,15,Android
11631,retained,70,174.1436174,3339,17,128,6136.248324,1609.951919,22,16,Android
12940,retained,71,112.6594439,1847,637,0,6136.674177,4138.381044,28,22,Android
5370,retained,12,98.69455078,2466,357,0,6137.648846,931.6481886,17,15,iPhone
10428,retained,47,295.3284013,2924,0,68,6137.653027,1360.542287,24,24,iPhone
8297,retained,92,196.6019862,3112,0,0,6139.261183,2519.623775,8,8,iPhone
14477,retained,28,80.04731511,895,105,65,6142.239685,1083.846333,27,26,Android
6162,churned,11,367.8204419,807,52,24,6143.052305,2051.357165,4,4,iPhone
6206,retained,24,100.4457357,2256,196,78,6144.846933,1987.898386,5,5,Android
12195,retained,7,131.5786236,827,355,0,6145.492247,666.6265202,21,17,iPhone
9910,retained,132,344.9801631,2485,332,0,6145.674562,4032.520325,31,23,iPhone
13350,retained,134,200.1973731,736,124,0,6147.945268,4729.999009,26,25,Android
5604,retained,44,167.5489532,3221,380,0,6150.593225,2123.381904,22,13,iPhone
3169,retained,13,290.1189249,2341,4,110,6153.683287,1028.358949,8,5,iPhone
9934,retained,73,109.6467051,2205,37,0,6153.795971,3436.162046,17,11,Android
13526,retained,305,471.4622994,1371,105,22,6154.763176,742.6453678,26,18,iPhone
9638,retained,3,277.4170451,2566,84,35,6155.272917,2927.078418,29,22,iPhone
9555,retained,114,151.2698232,1286,189,0,6156.424483,2447.94558,18,12,iPhone
7123,churned,41,67.92943789,1471,134,15,6157.624335,1513.547217,6,2,iPhone
12617,retained,33,78.98750572,3466,6,94,6163.600732,4848.091245,24,22,iPhone
7252,retained,59,292.5150399,1550,0,0,6164.473463,4712.513265,28,19,Android
1070,churned,71,205.435271,1699,56,29,6165.102519,4118.213508,15,14,Android
6477,retained,98,194.2831122,3179,124,62,6166.398704,4213.103292,26,22,iPhone
14928,churned,50,71.71752826,782,0,0,6166.84737,4701.272037,19,15,iPhone
8863,retained,114,166.3983141,2590,435,54,6167.131782,2169.214471,24,19,iPhone
2570,retained,5,252.9252153,2782,350,127,6167.452989,2444.138677,25,19,Android
2810,retained,12,215.0788681,2532,150,154,6168.482254,2906.857458,26,17,Android
10570,retained,187,308.682643,1461,213,47,6168.726103,3669.938883,15,12,iPhone
13456,retained,44,145.3766085,2165,120,122,6169.262295,501.9698907,24,20,Android
4430,retained,11,101.0260244,1668,0,0,6169.441074,3480.557494,14,14,Android
629,retained,60,256.4832669,2294,61,0,6170.125603,4448.063093,9,9,iPhone
12579,retained,49,334.0532069,1140,119,0,6171.393869,1904.586401,14,9,Android
11803,retained,9,196.1048663,2846,100,0,6175.180211,3361.355625,18,12,Android
7353,retained,21,365.3403117,2654,335,33,6175.418084,826.2823589,4,3,Android
923,retained,83,149.9984885,1606,16,22,6175.454346,958.7086349,31,23,Android
14316,retained,45,191.4773308,2262,142,19,6175.824584,1337.949692,16,16,iPhone
6566,retained,115,256.9933737,1025,188,41,6176.342923,3345.911358,22,16,Android
12929,retained,133,221.8878506,796,324,30,6177.195792,1276.901055,24,18,iPhone
13113,retained,27,256.0595638,2421,70,2,6177.696405,3700.899734,30,25,iPhone
12900,retained,20,113.2388661,1468,224,0,6179.003526,4337.579473,11,6,iPhone
10465,churned,55,73.60017902,2083,11,1,6180.752766,3396.920113,28,24,Android
2079,retained,62,87.16628921,1168,545,16,6180.797818,958.4955658,6,6,iPhone
13810,retained,149,529.963474,2821,303,0,6180.825528,3291.738152,27,18,Android
14088,retained,179,314.9610434,3403,91,0,6181.500924,3191.706899,19,15,iPhone
14646,retained,87,249.6500234,1181,78,14,6181.567373,1868.020207,7,5,iPhone
8372,retained,18,62.92010304,1596,351,65,6182.967953,3821.662216,9,9,Android
8269,retained,12,117.9136306,2163,51,0,6183.178601,1078.707548,15,10,Android
3676,retained,17,161.5445146,1290,280,14,6183.258863,4400.05592,25,17,Android
3310,retained,11,149.2797378,3188,86,105,6183.724614,832.9159335,31,25,iPhone
1080,retained,130,236.7983741,934,233,20,6184.071501,2440.441658,5,5,Android
11824,retained,73,314.9597117,1087,48,5,6189.831001,2038.623026,27,26,Android
463,retained,38,76.31279592,1779,0,0,6193.380284,2873.033805,23,16,Android
6539,retained,60,236.9953067,3497,86,0,6193.855805,177.2439863,13,13,iPhone
5500,retained,97,167.6587383,3250,458,0,6194.929186,1032.597819,20,18,iPhone
8007,churned,13,210.5055506,918,320,129,6195.070664,2631.535658,20,15,iPhone
1007,churned,21,220.0992932,3048,5,72,6196.920176,4264.801143,15,15,iPhone
2170,retained,53,70.40232433,2666,0,33,6197.546788,1983.732115,20,16,Android
7625,retained,52,163.9659714,1079,48,1,6198.955969,1201.478885,9,3,iPhone
3426,retained,34,116.2182436,1360,473,192,6200.900194,3735.049527,20,17,iPhone
7172,churned,33,101.0646675,3053,338,1,6202.245788,689.8816551,4,4,iPhone
126,retained,118,167.2459681,2680,12,0,6206.237566,1879.524603,10,7,iPhone
2895,retained,230,314.8797076,2695,106,0,6206.629844,4912.922669,12,5,Android
14465,retained,101,129.541231,1362,250,25,6208.788568,1968.089298,29,25,Android
599,retained,69,207.1998768,1071,184,155,6209.514666,3639.039826,6,6,iPhone
5328,retained,76,206.7744446,732,7,0,6210.204937,4588.122439,13,6,iPhone
10206,retained,10,51.75729478,1597,458,8,6214.596872,933.2091455,18,15,Android
6851,retained,69,185.1656368,3035,141,0,6214.775597,3209.884609,12,12,iPhone
11730,retained,48,72.63037001,906,139,4,6214.959221,1769.354059,5,4,Android
2966,retained,99,363.5926573,2161,185,108,6216.785465,4118.853252,6,5,iPhone
11781,churned,112,196.1051967,2522,20,0,6220.55408,4120.372917,2,2,iPhone
10765,retained,79,163.8511085,1689,177,0,6223.499155,1746.272376,2,2,Android
1763,retained,13,252.2021838,3148,215,97,6227.179829,1562.185601,21,21,iPhone
14501,retained,25,133.0402266,1033,30,65,6228.247367,3382.99848,7,7,Android
7151,retained,155,235.5766169,2300,197,79,6228.561245,3771.132275,15,14,iPhone
5953,retained,121,190.778221,1911,0,0,6229.362421,2571.532828,29,18,Android
3171,retained,33,90.45983497,2562,173,16,6229.806197,3097.934646,27,19,iPhone
925,retained,101,201.6250668,1114,156,0,6231.320624,2158.497956,22,21,iPhone
5497,retained,69,184.5984984,1375,56,0,6234.776236,909.3428972,11,10,iPhone
6687,retained,25,150.7152104,3395,0,46,6235.5393,4608.259377,28,18,iPhone
13513,retained,119,329.6510296,2245,0,0,6235.669037,729.1881813,17,14,iPhone
8044,retained,106,153.2533451,3488,0,76,6236.508172,4166.508408,23,21,Android
3091,retained,64,205.4421119,3373,39,56,6238.597337,1246.457137,24,22,Android
14784,retained,31,124.1914181,1085,230,4,6238.880799,2422.623039,20,11,Android
3960,churned,54,98.12060468,1890,0,37,6240.126925,1213.02672,5,5,Android
4326,retained,71,198.622852,1661,0,56,6240.309909,2233.000232,24,20,iPhone
12704,churned,13,55.24886477,1143,103,0,6240.938466,3702.467955,17,11,iPhone
9070,retained,96,190.1639393,2011,0,0,6242.087345,1718.979435,7,7,Android
3845,retained,94,114.2360093,2260,86,0,6243.673016,4401.938043,14,14,Android
912,retained,14,110.0018291,2329,42,0,6244.95999,3358.61212,6,6,Android
2268,retained,54,450.5572235,2139,128,48,6245.629859,595.340527,23,14,iPhone
2626,retained,5,102.1453576,1022,0,0,6246.595323,4480.664177,31,24,iPhone
4924,retained,23,109.4956843,2317,0,38,6248.49684,3571.872403,26,20,iPhone
12506,retained,33,85.37642396,2104,0,11,6251.005102,3876.93265,28,26,iPhone
99,retained,34,67.80586996,1403,27,24,6254.94844,3742.935943,1,1,iPhone
10959,retained,29,133.9827978,2122,697,0,6255.958024,3496.231327,27,17,iPhone
14007,retained,2,190.2441496,1901,294,0,6257.870245,1893.170641,30,24,Android
5816,retained,44,67.11258755,1533,49,53,6259.58886,299.4138528,24,21,iPhone
11667,retained,37,111.2964787,2516,4,31,6262.779739,1873.050207,22,22,iPhone
12649,retained,80,108.0788411,2189,231,24,6263.132015,3976.041487,19,13,Android
3398,retained,125,297.413259,3238,75,143,6263.552625,4473.385939,24,16,iPhone
6910,churned,296,359.8986539,733,190,34,6266.276686,3028.444388,2,2,Android
665,retained,47,363.3195144,1645,25,120,6266.75567,4110.434458,3,3,iPhone
13081,retained,69,110.6369887,2218,45,0,6266.88614,1379.658478,21,18,Android
13742,churned,93,317.7021736,1982,400,19,6268.051374,1473.71658,4,4,iPhone
6487,retained,128,167.0491152,2254,265,23,6268.705928,5111.154212,31,23,iPhone
14202,retained,32,51.77983185,1893,112,113,6269.906585,2477.58186,22,15,iPhone
1494,churned,219,294.0336382,2912,38,0,6270.639529,4259.091104,14,14,iPhone
1881,retained,140,285.6120497,2485,0,13,6271.219335,1783.809009,16,10,iPhone
14079,retained,115,289.8108174,994,78,0,6273.063362,3314.890447,27,18,iPhone
6435,retained,47,59.49613434,1763,60,126,6273.245778,3497.489341,24,21,iPhone
2571,retained,24,117.7732136,2892,348,111,6275.63744,1017.776815,19,17,Android
8361,retained,49,138.7427706,2539,211,44,6276.058459,3230.981763,26,16,iPhone
13494,retained,82,208.7325631,1973,0,179,6276.453258,4055.396041,28,23,Android
7356,churned,63,72.32142546,2115,547,51,6276.677039,1021.023868,31,20,iPhone
6929,retained,69,144.7795016,2556,42,0,6277.671226,4156.678802,17,16,Android
1263,churned,12,70.41678365,913,73,0,6277.853492,1672.022289,12,10,Android
5934,retained,54,130.6479585,1089,0,8,6279.968214,304.6874288,26,19,iPhone
1476,retained,50,267.7743041,2643,43,0,6283.208069,1857.326739,27,22,Android
282,retained,42,116.2018066,2747,231,0,6283.729699,3332.246206,27,24,iPhone
11654,retained,41,58.2915913,3125,583,0,6284.661528,2803.687177,14,11,iPhone
6253,retained,179,300.7659813,992,464,15,6284.711966,4457.333767,28,18,iPhone
11597,retained,45,80.51882664,2585,39,0,6285.380951,1210.890935,23,20,Android
13154,retained,162,512.765081,1819,78,4,6285.48763,2587.295883,29,28,iPhone
14727,retained,123,556.1346873,2703,132,0,6287.087402,3780.185078,6,3,Android
10230,retained,94,581.1813781,771,32,0,6287.289734,3164.490087,14,11,Android
9908,retained,32,89.58922357,3488,44,0,6287.605636,1417.094231,23,18,iPhone
9379,retained,20,111.1740663,1862,238,26,6288.455493,2418.256536,27,24,Android
4614,retained,20,377.1827092,3090,48,138,6289.539295,4181.291428,30,22,iPhone
7108,retained,85,143.2519781,2089,395,7,6290.79714,2867.399526,15,7,iPhone
8239,retained,17,51.5797115,2202,0,48,6291.273469,721.9363322,23,22,iPhone
11217,retained,11,85.04311245,3238,645,105,6291.280538,5159.908646,17,15,iPhone
10687,churned,113,180.6665426,798,401,0,6294.253521,1365.114152,30,20,iPhone
4447,retained,323,420.6988671,2713,0,40,6294.389525,3315.341949,9,9,Android
14159,retained,137,311.5262471,2160,131,0,6295.456309,801.2083704,29,24,iPhone
12128,retained,33,295.0260657,3125,0,27,6298.42908,837.570432,6,3,Android
1105,retained,69,234.9564301,1758,27,138,6300.352914,1843.008131,23,21,iPhone
12167,retained,90,271.7831464,1680,89,0,6301.740711,3128.675143,16,16,Android
6491,churned,12,171.4996766,1569,78,31,6303.3971,1887.312608,7,7,Android
13608,retained,135,181.5488761,880,0,0,6305.196272,4892.479007,25,18,Android
6248,retained,26,105.8030288,2530,73,72,6305.648391,1559.236806,11,11,Android
6588,retained,39,225.5909537,3418,238,41,6306.372153,3535.152802,28,20,Android
8110,retained,106,479.2191979,2716,699,20,6308.733545,2667.681714,27,19,iPhone
3621,retained,30,60.93689217,2233,12,0,6309.674511,3915.754346,20,15,Android
13111,retained,12,73.28807263,3433,358,116,6310.172976,1330.294387,29,27,iPhone
3112,retained,60,72.28365511,2446,0,3,6310.218782,1083.936546,2,2,iPhone
9242,retained,11,200.5324979,3416,274,0,6310.781621,2080.722349,26,17,iPhone
